Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 11:50:28,14-08-2024 11:50:28,0.003s,PASSED
"web1 = getElementPropertyValue(response7, ""webUrl"")",Chrome 127.0.0.0,,,14-08-2024 11:50:28,14-08-2024 11:50:28,0.060s,PASSED
println(web1),Chrome 127.0.0.0,,,14-08-2024 11:50:28,14-08-2024 11:50:28,0.001s,PASSED
openBrowser(web1),Chrome 127.0.0.0,,,14-08-2024 11:50:28,14-08-2024 11:50:32,3.876s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(SB)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 11:50:32,14-08-2024 11:50:33,0.780s,PASSED
delay(30),Chrome 127.0.0.0,,,14-08-2024 11:50:33,14-08-2024 11:51:03,30.005s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Face verification(SB)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 11:51:03,14-08-2024 11:51:03,0.317s,PASSED
delay(90),Chrome 127.0.0.0,,,14-08-2024 11:51:03,14-08-2024 11:52:33,1m - 30.018s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.283s,PASSED
"println(""**************SERVER BIO PASSED**************"")",Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.001s,PASSED
loanreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Loan Onboarding,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.002s,PASSED
email = Math.random() * 100,Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.002s,PASSED
BRN = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.001s,PASSED
println(loanreq_id),Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.001s,PASSED
println(BRN),Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:33,0.001s,PASSED
"Loanresponse = sendRequest(findTestObject(""EKYC Flow/Loan Onboarding"", [""Token"":Token, ""loan_id"":custloan_id, ""loan_req_id"":loanreq_id, ""email"":email, ""BRN"":BRN, ""NRIC"":New_Nric]))",Chrome 127.0.0.0,,,14-08-2024 11:52:33,14-08-2024 11:52:34,0.439s,PASSED
println(Loanresponse.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 11:52:34,14-08-2024 11:52:34,0.000s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 11:52:34,14-08-2024 11:52:34,0.000s,PASSED
"println(verifyElementPropertyValue(Loanresponse, ""status"", ""PROCESSING""))",Chrome 127.0.0.0,,,14-08-2024 11:52:34,14-08-2024 11:52:34,0.041s,PASSED
