Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"println(verifyElementPropertyValue(response3, ""evaluationStatus"", ""Reject""))",Chrome 127.0.0.0,,,14-08-2024 12:58:47,14-08-2024 12:58:47,0.039s,PASSED
"println(""**************COMPANY RISK RATING PASSED**************"")",Chrome 127.0.0.0,,,14-08-2024 12:58:47,14-08-2024 12:58:47,0.001s,PASSED
ekycreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Fully EKYC,,14-08-2024 12:58:47,14-08-2024 12:58:47,0.005s,PASSED
custloan_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,14-08-2024 12:58:47,14-08-2024 12:58:47,0.001s,PASSED
"response6 = sendRequest(findTestObject(""EKYC Flow/Fully EKYC"", [""ekyc_loan_id"":custloan_id, ""ekyc_req_id"":ekycreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,14-08-2024 12:58:47,14-08-2024 12:58:48,0.439s,PASSED
println(response6.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 12:58:48,14-08-2024 12:58:48,0.003s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 12:58:48,14-08-2024 12:58:48,0.002s,PASSED
"web = getElementPropertyValue(response6, ""webUrl"")",Chrome 127.0.0.0,,,14-08-2024 12:58:48,14-08-2024 12:58:48,0.053s,PASSED
println(web),Chrome 127.0.0.0,,,14-08-2024 12:58:48,14-08-2024 12:58:48,0.002s,PASSED
openBrowser(web),Chrome 127.0.0.0,,,14-08-2024 12:58:48,14-08-2024 12:58:53,5.411s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(fully)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 12:58:53,14-08-2024 12:58:54,0.965s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Choose an upload method(fully)/button_Continue on mobile""))",Chrome 127.0.0.0,,,14-08-2024 12:58:54,14-08-2024 12:58:56,1.877s,PASSED
delay(120),Chrome 127.0.0.0,,,14-08-2024 12:58:56,14-08-2024 13:00:56,2m - 0.045s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,14-08-2024 13:00:56,14-08-2024 13:00:56,0.246s,PASSED
"println(""**************FULLY EKYC PASSED**************"")",Chrome 127.0.0.0,,,14-08-2024 13:00:56,14-08-2024 13:00:56,0.002s,PASSED
serreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Server Bio,,14-08-2024 13:00:56,14-08-2024 13:00:56,0.001s,PASSED
"response7 = sendRequest(findTestObject(""EKYC Flow/Server Bio"", [""ser_loan_id"":custloan_id, ""ser_req_id"":serreq_id, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,14-08-2024 13:00:56,14-08-2024 13:00:57,0.525s,PASSED
println(response7.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 13:00:57,14-08-2024 13:00:57,0.001s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 13:00:57,14-08-2024 13:00:57,0.000s,PASSED
"web1 = getElementPropertyValue(response7, ""webUrl"")",Chrome 127.0.0.0,,,14-08-2024 13:00:57,14-08-2024 13:00:57,0.038s,PASSED
println(web1),Chrome 127.0.0.0,,,14-08-2024 13:00:57,14-08-2024 13:00:57,0.000s,PASSED
openBrowser(web1),Chrome 127.0.0.0,,,14-08-2024 13:00:57,14-08-2024 13:01:02,4.938s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Start verification(SB)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 13:01:02,14-08-2024 13:01:03,0.911s,PASSED
delay(30),Chrome 127.0.0.0,,,14-08-2024 13:01:03,14-08-2024 13:01:33,30.018s,PASSED
"click(findTestObject(""Object Repository/WebUI/Page_Netverify - Face verification(SB)/button_Start""))",Chrome 127.0.0.0,,,14-08-2024 13:01:33,14-08-2024 13:01:33,0.335s,PASSED
delay(120),Chrome 127.0.0.0,,,14-08-2024 13:01:33,14-08-2024 13:03:33,2m - 0.021s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.245s,PASSED
"println(""**************SERVER BIO PASSED**************"")",Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.002s,PASSED
loanreq_id = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,Loan Onboarding,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.001s,PASSED
email = Math.random() * 100,Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.002s,PASSED
BRN = Math.floor(Math.random() * 9000000000) + 1000000000,Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.001s,PASSED
println(loanreq_id),Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.001s,PASSED
println(BRN),Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:33,0.000s,PASSED
"Loanresponse = sendRequest(findTestObject(""EKYC Flow/Loan Onboarding"", [""Token"":Token, ""loan_id"":custloan_id, ""loan_req_id"":loanreq_id, ""email"":email, ""BRN"":BRN, ""NRIC"":IDV_Nric]))",Chrome 127.0.0.0,,,14-08-2024 13:03:33,14-08-2024 13:03:34,0.383s,PASSED
println(Loanresponse.getResponseBodyContent()),Chrome 127.0.0.0,,,14-08-2024 13:03:34,14-08-2024 13:03:34,0.000s,PASSED
getStatusCode()).isEqualTo(200),Chrome 127.0.0.0,,,14-08-2024 13:03:34,14-08-2024 13:03:34,0.000s,PASSED
"println(verifyElementPropertyValue(Loanresponse, ""status"", ""PROCESSING""))",Chrome 127.0.0.0,,,14-08-2024 13:03:34,14-08-2024 13:03:34,0.053s,PASSED
